Priority,Practice Name,Trading Name,City,State,Phone,Phone Check,Phone Note,Owner / Decision Maker,Owner Title,Email,Email Check,Email Type,Mail Host,Email Note,Email Source,Website,Address,ZIP,Practice Type,Record Type,Target Tier,Google Rating,Locations On Phone,Record Updated,Record Freshness,Source - Registry,Source - Website,Source - Google Maps,Source - Email Found On,Data Flag,NPI,Called,Outcome,Follow Up
D,Vermont Dental Care,,South Burlington,VT,(802) 655-2385,VALID,area code matches VT; confirmed by 2 independent sources,,,info@chcb.org,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,https://www.chcb.org/,32 Malletts Bay Ave # B,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.chcb.org/,https://www.google.com/maps/place/Vermont+Dental+Care/data=!4m7!3m6!1s0x4cca7a7b29959849:0x517fe8bec58f190f!8m2!3d44.4922163!4d-73.1910041!16s%2Fg%2F1v9gjmgz!19sChIJSZiVKXt6ykwRDxmPxb7of1E,https://www.chcb.org/,,,,,
D,Vermont Oral Surgery Associates,,South Burlington,VT,(802) 860-6725,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.vtoralsurgery.com/,44 Timber Ln,,Oral surgeon,Google Maps listing,Maps-sourced,,1,,,,https://www.vtoralsurgery.com/,https://www.google.com/maps/place/Vermont+Oral+Surgery+Associates/data=!4m7!3m6!1s0x4cca797c12b64065:0xeba95b9259c1e1a!8m2!3d44.45366!4d-73.16565!16s%2Fg%2F1tj5qc64!19sChIJZUC2Enx5ykwRGh6cJbmVug4,,,,,,
D,Vermont Sleep Center,,South Burlington,VT,(802) 540-8385,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://vermontsleepcenter.com/,256 Pearl St,,Sleep clinic,Google Maps listing,Maps-sourced,,1,,,,http://vermontsleepcenter.com/,https://www.google.com/maps/place/Vermont+Sleep+Center/data=!4m7!3m6!1s0x4cca7be657c9f497:0x836504329e9d56ae!8m2!3d44.4807898!4d-73.2084613!16s%2Fg%2F11njwt6dbd!19sChIJl_TJV-Z7ykwRrladnjIEZYM,,,,,,
D,Chester Dental Center,,Springfield,VT,(802) 875-2878,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.northstarfqhc.org/chester-dental-center,55 VT-11,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.northstarfqhc.org/chester-dental-center,https://www.google.com/maps/place/Chester+Dental+Center/data=!4m7!3m6!1s0x89e1b160b2be3907:0x6f81c89e26edbe40!8m2!3d43.2667059!4d-72.6091338!16s%2Fg%2F11gbtd1dbj!19sChIJBzm-smCx4YkRQL7tJp7IgW8,,,,,,
D,Dr. Lynda M. Ulrich,,St Albans,VT,,NO PHONE,no number on record,,,,,,,,,http://everwideningcircles.com/,39 Congress St,,Media company,Google Maps listing,Maps-sourced,,1,,,,http://everwideningcircles.com/,https://www.google.com/maps/place/Dr.+Lynda+M.+Ulrich/data=!4m7!3m6!1s0x4cca1ac3c8a9d3b5:0xc3a22483dfbbd4f6!8m2!3d44.8135664!4d-73.0808377!16s%2Fg%2F1tjfggbv!19sChIJtdOpyMMaykwR9tS734MkosM,,,,,,
D,NOTCH Primary Care,,St Albans,VT,(802) 524-4554,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.notchvt.org/,12 Crest Rd,,Health,Google Maps listing,Maps-sourced,,1,,,,http://www.notchvt.org/,https://www.google.com/maps/place/NOTCH+Primary+Care/data=!4m7!3m6!1s0x4cca1ac9eea0956f:0x36a247b983d4423d!8m2!3d44.807277!4d-73.070029!16s%2Fg%2F11s60xgb68!19sChIJb5Wg7skaykwRPULUg7lHojY,,,,,,
D,Shaw Patricia DDS,,St Albans,VT,(802) 524-3337,VALID,area code matches VT,,,,,,,,,,12 Houghton St # 1,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Shaw+Patricia+DDS/data=!4m7!3m6!1s0x4cca1a9542c9b855:0xb377ba9a7d5f467!8m2!3d44.8101972!4d-73.0889072!16s%2Fg%2F1tfny6bb!19sChIJVbjJQpUaykwRZ_TVp6l7Nws,,,,,,
D,St. Albans Orthodontist Specialist- Dr. Tina M.,,St Albans,VT,(802) 341-0346,VALID,area code matches VT; confirmed by 2 independent sources,,,info@stalbansorthodontist.com,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,http://www.stalbansorthodontist.com/,57 Old Orchard Rd Office B,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,http://www.stalbansorthodontist.com/,https://www.google.com/maps/place/St.+Albans+Orthodontist+Specialist-+Dr.+Tina+M./data=!4m7!3m6!1s0x4cca1b82e078adaf:0x2c2ec8bbc30fa5ee!8m2!3d44.8301267!4d-73.0777299!16s%2Fg%2F11shybp3gt!19sChIJr6144IIbykwR7qUPw7vILiw,https://stalbansorthodontist.com/,,,,,
D,Towne Bradford M DDS,,St Albans,VT,(802) 524-0490,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://nvos-vt.com/,17 Catherine St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://nvos-vt.com/,https://www.google.com/maps/place/Towne+Bradford+M+DDS/data=!4m7!3m6!1s0x4cca1ac03915e41d:0x44c00c314401d7ea!8m2!3d44.8102706!4d-73.0856348!16s%2Fg%2F1ts1m7s5!19sChIJHeQVOcAaykwR6tcBRDEMwEQ,,,,,,
D,Advanced Dentistry of Vermont,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,48 Main St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Advanced+Dentistry+of+Vermont/data=!4m7!3m6!1s0x4cb5f56e9186f5cf:0x4355d49ddce27537!8m2!3d44.49257!4d-73.108026!16s%2Fg%2F11bbw_p_l9!19sChIJz_WGkW71tUwRN3Xi3J3UVUM,,,,,,
D,Alder Brook Dental Associate,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,8 Essex Way,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Alder+Brook+Dental+Associate/data=!4m7!3m6!1s0x4cca77a4220ef6fd:0xbd11338ea783ffb2!8m2!3d44.5089548!4d-73.0781255!16s%2Fg%2F1tjxf8ky!19sChIJ_fYOIqR3ykwRsv-Dp44zEb0,,,,,,
D,"Ashley Mullaney, DMD, Dentist",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1060 Hinesburg Rd Suite 201,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Ashley+Mullaney,+DMD,+Dentist/data=!4m7!3m6!1s0x4cca79fc77bbe26f:0x434cad8156dc5df0!8m2!3d44.4410279!4d-73.1573599!16s%2Fg%2F11z2yh4hgd!19sChIJb-K7d_x5ykwR8F3cVoGtTEM",,,,,,
D,"Aspen Dental - Williston, VT",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,https://www.aspendental.com/schedule-an-appointment/,62 Merchants Row Ste. 104,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.aspendental.com/schedule-an-appointment/,"https://www.google.com/maps/place/Aspen+Dental+-+Williston,+VT/data=!4m7!3m6!1s0x4cca789ef48575c3:0x3169195775fc2b59!8m2!3d44.4457958!4d-73.1120706!16s%2Fg%2F11b66hsh_w!19sChIJw3WF9J54ykwRWSv8dVcZaTE",,,,,,
D,Associates In Dentistry,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,10 Alfred St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Associates+In+Dentistry/data=!4m7!3m6!1s0x4cca7bae23c78f01:0x1512c0b9f0fce1a7!8m2!3d44.4597573!4d-73.2074426!16s%2Fg%2F1tdlgxt8!19sChIJAY_HI657ykwRp-H88LnAEhU,,,,,,
D,Associates In Orthodontics,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,7921 Williston Rd,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Associates+In+Orthodontics/data=!4m7!3m6!1s0x4cb5873970498667:0xe15480d7d705eaea!8m2!3d44.4386399!4d-73.0724439!16s%2Fg%2F11v060f34g!19sChIJZ4ZJcDmHtUwR6uoF19eAVOE,,,,,,
D,Associates In Orthodontics,,Williston,VT,(802) 879-6464,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.vtbraces.com/,137 Iroquois Ave #102,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,http://www.vtbraces.com/,https://www.google.com/maps/place/Associates+In+Orthodontics/data=!4m7!3m6!1s0x4cca79d8593fe495:0xf49ec8244ad6918c!8m2!3d44.4879933!4d-73.1139688!16s%2Fg%2F1tls2g96!19sChIJleQ_Wdh5ykwRjJHWSiTInvQ,,,,,,
D,Associates In Periodontics,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1775 Williston Rd,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Associates+In+Periodontics/data=!4m7!3m6!1s0x4cb506b48a6bbbc5:0x9956c594c6db29a!8m2!3d44.4631087!4d-73.1556937!16s%2Fg%2F1xg5s8fm!19sChIJxbtrirQGtUwRmrJtTFlslQk,,,,,,
D,Associates in Periodontics and Implant Dentistry - Dr. William Burns and Dr. Adisa Ratanasirintrawoot,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1775 Williston Rd,,Periodontist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Associates+in+Periodontics+and+Implant+Dentistry+-+Dr.+William+Burns+and+Dr.+Adisa+Ratanasirintrawoot/data=!4m7!3m6!1s0x4cca7af5e23f5337:0xf593bc0e1ef8cfad!8m2!3d44.4630037!4d-73.1554537!16s%2Fg%2F1v7py2sg!19sChIJN1M_4vV6ykwRrc_4Hg68k_U,,,,,,
D,"Audra J. Pinto, DMD, Dentist",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1060 Hinesburg Rd Suite 201,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Audra+J.+Pinto,+DMD,+Dentist/data=!4m7!3m6!1s0x4cca7973eddf4e77:0xe48f06a6024fdb53!8m2!3d44.4410279!4d-73.1573599!16s%2Fg%2F11nb7b7d2f!19sChIJd07f7XN5ykwRU9tPAqYGj-Q",,,,,,
D,Blanck David R DDS,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,66 Colchester Ave,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Blanck+David+R+DDS/data=!4m7!3m6!1s0x4cca7a5cfe1e7893:0x5780b5e4c736cf8e!8m2!3d44.4808806!4d-73.1972598!16s%2Fg%2F1vzn55cw!19sChIJk3ge_lx6ykwRjs82x-S1gFc,,,,,,
D,Catamount Family Dental PLC,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1 Kennedy Dr Ste U6,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Catamount+Family+Dental+PLC/data=!4m7!3m6!1s0x4cca7b2373718c2b:0x530d4128f2d17bc8!8m2!3d44.4524737!4d-73.1777267!16s%2Fg%2F11v6ff2_x4!19sChIJK4xxcyN7ykwRyHvR8ihBDVM,,,,,,
D,Champlain Dental Laboratory,,Williston,VT,(800) 498-7200,VALID,toll-free (not a local line),,,,,,,,,https://www.apexlabgroup.com/champlain,20 Winter Sport Ln Ste 155,,Dental laboratory,Google Maps listing,Maps-sourced,,1,,,,https://www.apexlabgroup.com/champlain,https://www.google.com/maps/place/Champlain+Dental+Laboratory/data=!4m7!3m6!1s0x4cca797c889ebaeb:0x2321b457bac62713!8m2!3d44.459765!4d-73.1264593!16s%2Fg%2F1tdbqhg8!19sChIJ67qeiHx5ykwREyfGule0ISM,,,,,,
D,Champlain Orthodontics - Williston,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,https://consultation.champlainortho.net/newpatient/office/Williston-BlairPark,227 Blair Park Rd #101,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,https://consultation.champlainortho.net/newpatient/office/Williston-BlairPark,https://www.google.com/maps/place/Champlain+Orthodontics+-+Williston/data=!4m7!3m6!1s0x4cca78548e7f1a43:0xf82364a9468b3b1a!8m2!3d44.45583!4d-73.1158564!16s%2Fg%2F1tg5tnzv!19sChIJQxp_jlR4ykwRGjuLRqlkI_g,,,,,,
D,Charles Dermody,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,62 Merchants Row Ste. 104,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Charles+Dermody/data=!4m7!3m6!1s0x4cca7953e31fd6a7:0x4395abf75ef77a07!8m2!3d44.4457994!4d-73.1120943!16s%2Fg%2F11h3mv98xq!19sChIJp9Yf41N5ykwRB3r3XverlUM,,,,,,
D,Community Health Centers – Riverside,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,617 Riverside Ave. BurlingFQQV+XG,,Dental clinic,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Community+Health+Centers+%E2%80%93+Riverside/data=!4m7!3m6!1s0x4cca7a897b2978fd:0x3b22eff890e11ac!8m2!3d44.4899904!4d-73.2044182!16s%2Fg%2F1tf_h0nk!19sChIJ_Xgpe4l6ykwRrBEOif8usgM,,,,,,
D,DR. SHON DIGUGLIELMO,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,60 Timber Ln,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/DR.+SHON+DIGUGLIELMO/data=!4m7!3m6!1s0x4cca797c889ebaeb:0xeedf37957337d545!8m2!3d44.4522999!4d-73.1663389!16s%2Fg%2F1tfr013l!19sChIJ67qeiHx5ykwRRdU3c5U33-4,,,,,,
D,"Dental & Oral Health, University of Vermont Medical Center",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1060 Hinesburg Rd Suite 201,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Dental+%26+Oral+Health,+University+of+Vermont+Medical+Center/data=!4m7!3m6!1s0x4cca796a37d3cb7f:0xaba7dcceff37f614!8m2!3d44.4409789!4d-73.1573179!16s%2Fg%2F11b75jdx1c!19sChIJf8vTN2p5ykwRFPY3_87cp6s",,,,,,
D,Dr. Adam Desanctis.,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,27 N Willard St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Adam+Desanctis./data=!4m7!3m6!1s0x4cca7a5f6f0eaaab:0xf1028a5eac477624!8m2!3d44.4809265!4d-73.2065348!16s%2Fg%2F11qgb7gnxn!19sChIJq6oOb196ykwRJHZHrF6KAvE,,,,,,
D,Dr. Aerwen Stagers,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1340 Williston Rd S,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Aerwen+Stagers/data=!4m7!3m6!1s0x4cca7a2ed413ffff:0xc97ee74484bfc4ac!8m2!3d44.4670928!4d-73.1700758!16s%2Fg%2F11rwxfzm09!19sChIJ__8T1C56ykwRrMS_hETnfsk,,,,,,
D,Dr. Charles Seleen,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,32 Malletts Bay Ave # B,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Charles+Seleen/data=!4m7!3m6!1s0x4cca7a7b29959849:0xa3cdcba7be4de811!8m2!3d44.4922493!4d-73.1911858!16s%2Fg%2F1v76z8dy!19sChIJSZiVKXt6ykwREehNvqfLzaM,,,,,,
D,Dr. Howard Novak.,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,72 Bridge St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Howard+Novak./data=!4m7!3m6!1s0x4cb586a87d3aaaab:0x16987a53210596a7!8m2!3d44.4043107!4d-72.994324!16s%2Fg%2F11rwxg6yxl!19sChIJq6o6faiGtUwRp5YFIVN6mBY,,,,,,
D,Dr. Jeffrey Crandall.,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,40 Timber Ln,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Jeffrey+Crandall./data=!4m7!3m6!1s0x4cca797c14bbb29b:0xbd930e6dec2a1b0c!8m2!3d44.453734!4d-73.165987!16s%2Fg%2F11p07b4_0p!19sChIJm7K7FHx5ykwRDBsq7G0Ok70,,,,,,
D,"Dr. Jeffrey J. Blasius, DMD",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,55 San Remo Dr,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Dr.+Jeffrey+J.+Blasius,+DMD/data=!4m7!3m6!1s0x4cca7bd750097e29:0xf6438bf418568f6!8m2!3d44.4592439!4d-73.1786363!16s%2Fg%2F1tcx6mxd!19sChIJKX4JUNd7ykwR9miFQb84ZA8",,,,,,
D,Dr. Jin Sun Thomas,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,62 Merchants Row Ste 104,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Jin+Sun+Thomas/data=!4m7!3m6!1s0x4cca78fa3f000003:0x991e7bd9feed29b9!8m2!3d44.4454278!4d-73.1124044!16s%2Fg%2F11qgb7k37b!19sChIJAwAAP_p4ykwRuSnt_tl7Hpk,,,,,,
D,Dr. Joseph Kropf.,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,10 Alfred St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Joseph+Kropf./data=!4m7!3m6!1s0x4cca7bae23c3ffff:0x21eb5de3704e5c8!8m2!3d44.4597984!4d-73.2074748!16s%2Fg%2F11qgb7695g!19sChIJ___DI657ykwRyOUEN961HgI,,,,,,
D,"Dr. Joyce Barmore, DDS",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,32 Malletts Bay Ave # B,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Dr.+Joyce+Barmore,+DDS/data=!4m7!3m6!1s0x4cca7a7b29959849:0x4d6e2e431c4881bc!8m2!3d44.4922636!4d-73.1910061!16s%2Fg%2F1tf5pvy3!19sChIJSZiVKXt6ykwRvIFIHEMubk0",,,,,,
D,Dr. Kristopher Keeton.,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,27 N Willard St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Kristopher+Keeton./data=!4m7!3m6!1s0x4cca7a5f6f0eaaab:0x3358ef9b6c78e420!8m2!3d44.4814782!4d-73.206042!16s%2Fg%2F11qgb7c7lf!19sChIJq6oOb196ykwRIOR4bJvvWDM,,,,,,
D,"Dr. Paul A. Danielson, DMD",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,118 Tilley Dr #102,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Dr.+Paul+A.+Danielson,+DMD/data=!4m7!3m6!1s0x4cca796e1d44b013:0xb4e78151437f6fd9!8m2!3d44.4482524!4d-73.154759!16s%2Fg%2F1xb2d5nx!19sChIJE7BEHW55ykwR2W9_Q1GB57Q",,,,,,
D,"Dr. South Sigler, DDS",,Williston,VT,(833) 205-2558,VALID,toll-free (not a local line),,,,,,,,,https://www.alderbrookdentalvt.com/meet-us/south-sigler-dds/,8 Essex Way #100,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.alderbrookdentalvt.com/meet-us/south-sigler-dds/,"https://www.google.com/maps/place/Dr.+South+Sigler,+DDS/data=!4m7!3m6!1s0x4cca77a4220ef6fd:0xeed58c9ae53cb76!8m2!3d44.5090676!4d-73.0781695!16s%2Fg%2F1tfk41fx!19sChIJ_fYOIqR3ykwRdstTrslY7Q4",,,,,,
D,Dr. Theron Main,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,60 Timber Ln,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Theron+Main/data=!4m7!3m6!1s0x4cca797c889ebaeb:0xf1585661e42ae820!8m2!3d44.4522999!4d-73.1663389!16s%2Fg%2F1tg_l7pd!19sChIJ67qeiHx5ykwRIOgq5GFWWPE,,,,,,
D,Eaton Elissa a DDS,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,277 Blair Park Rd STE 101,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Eaton+Elissa+a+DDS/data=!4m7!3m6!1s0x4cca78548e7f1a43:0x2b03b7b9d4331af2!8m2!3d44.4558194!4d-73.1148288!16s%2Fg%2F1tr9n11q!19sChIJQxp_jlR4ykwR8hoz1Lm3Ays,,,,,,
D,Eliza Callwood,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,60 Timber Ln,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Eliza+Callwood/data=!4m7!3m6!1s0x4cca797c86055555:0xfb8cd61f2de92359!8m2!3d44.4522999!4d-73.1663389!16s%2Fg%2F11p07bbzy3!19sChIJVVUFhnx5ykwRWSPpLR_WjPs,,,,,,
D,Elizabeth Walker,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,71 Knight Ln #10,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Elizabeth+Walker/data=!4m7!3m6!1s0x4cca7856b4c037e5:0x1d53378aefb704bb!8m2!3d44.4557285!4d-73.1096027!16s%2Fg%2F11rkj9j_ry!19sChIJ5TfAtFZ4ykwRuwS374o3Ux0,,,,,,
D,Green Mountain Dental,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,40 Kimball Ave,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Green+Mountain+Dental/data=!4m7!3m6!1s0x4cca79720062bdcd:0x7f4a07081e915406!8m2!3d44.4591671!4d-73.1523609!16s%2Fg%2F1260w6fj7!19sChIJzb1iAHJ5ykwRBlSRHggHSn8,,,,,,
D,Green Mountain Endodontics,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,227 Colchester Ave,,Endodontist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Green+Mountain+Endodontics/data=!4m7!3m6!1s0x4cca7b317ea00749:0x1570f7b03bc18738!8m2!3d44.482434!4d-73.1915418!16s%2Fg%2F11ry7b4zfk!19sChIJSQegfjF7ykwROIfBO7D3cBU,,,,,,
D,Green Mountain Pediatric Dentistry,,Williston,VT,(802) 332-6808,VALID,area code matches VT; confirmed by 2 independent sources,,,om@smile802.com,DELIVERABLE,Named/other,Microsoft 365,domain accepts mail (MX present),Practice website,https://smile802.com/,42 Timber Ln,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,https://smile802.com/,https://www.google.com/maps/place/Green+Mountain+Pediatric+Dentistry/data=!4m7!3m6!1s0x4cca79976096186f:0x3902925d05c9714a!8m2!3d44.4534248!4d-73.1665181!16s%2Fg%2F11fn053rqd!19sChIJbxiWYJd5ykwRSnHJBV2SAjk,https://smile802.com/contact/,,,,,
D,"Harsimran Pawar, DDS, DMD",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,62 Merchants Row Ste. 104,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Harsimran+Pawar,+DDS,+DMD/data=!4m7!3m6!1s0x4cca79d0cd65ee2f:0x438ad804cad8e40e!8m2!3d44.4457973!4d-73.1120822!16s%2Fg%2F11zgf2r8k4!19sChIJL-5lzdB5ykwRDuTYygTYikM",,,,,,
D,Integrative Dental Care,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,66 Colchester Ave,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Integrative+Dental+Care/data=!4m7!3m6!1s0x4cca7b1ca2c2b675:0x576305ed9b8e1fb6!8m2!3d44.4808755!4d-73.1971359!16s%2Fg%2F11rq274znb!19sChIJdbbCohx7ykwRth-Om-0FY1c,,,,,,
D,Integrative Dental Care,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,173 West St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Integrative+Dental+Care/data=!4m7!3m6!1s0x4cca7750868042df:0x1c289df0442a9986!8m2!3d44.4990931!4d-73.1311785!16s%2Fg%2F1td4d521!19sChIJ30KAhlB3ykwRhpkqRPCdKBw,,,,,,
D,"Katie Merrick, DMD, Dentist",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1060 Hinesburg Rd Suite 201,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Katie+Merrick,+DMD,+Dentist/data=!4m7!3m6!1s0x4cca792a2d313b87:0x896a9be4b3859df7!8m2!3d44.4410279!4d-73.1573599!16s%2Fg%2F11z3_kqqp9!19sChIJhzsxLSp5ykwR952Fs-Sbaok",,,,,,
D,Mason Lisa,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,1683 Williston Rd #1,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Mason+Lisa/data=!4m7!3m6!1s0x4cca79841d24e2cf:0x658f0ecc33ff25d!8m2!3d44.4638423!4d-73.1583937!16s%2Fg%2F1tj_4wgk!19sChIJz-IkHYR5ykwRXfI_w-zwWAY,,,,,,
D,Motto Clear Aligners,,Williston,VT,,NO PHONE,no number on record,,,,,,,,,https://www.aspendental.com/schedule-an-appointment/,62 Merchants Row Ste. 104,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.aspendental.com/schedule-an-appointment/,https://www.google.com/maps/place/Motto+Clear+Aligners/data=!4m7!3m6!1s0x4cca793115695d53:0x254454deda6221f1!8m2!3d44.4457973!4d-73.1120822!16s%2Fg%2F11ltng13k_!19sChIJU11pFTF5ykwR8SFi2t5URCU,,,,,,
D,Navigate Global Health,,Williston,VT,(800) 237-0126,VALID,toll-free (not a local line),,,,,,,,,,,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Navigate+Global+Health/data=!4m7!3m6!1s0x4cca7855ba75d39b:0x6d4b881dee197f86!8m2!3d44.4536481!4d-73.1143686!16s%2Fg%2F1tvq3rcy!19sChIJm9N1ulV4ykwRhn8Z7h2IS20,,,,,,
D,Northern Vermont Oral Surgery,,Williston,VT,(802) 872-3593,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.nvos-vt.com/,8 Carmichael St #102,,Oral surgeon,Google Maps listing,Maps-sourced,,1,,,,https://www.nvos-vt.com/,https://www.google.com/maps/place/Northern+Vermont+Oral+Surgery/data=!4m7!3m6!1s0x4cca77a0b3514c77:0x1cf27abb9b4f8b79!8m2!3d44.5087919!4d-73.084094!16s%2Fg%2F1tcvz0_d!19sChIJd0xRs6B3ykwReYtPm7t68hw,,,,,,
D,"Paul G. Boerman, DDS.",,Williston,VT,,NO PHONE,no number on record,,,,,,,,,,44 Timber Ln,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Paul+G.+Boerman,+DDS./data=!4m7!3m6!1s0x4cca797c12b64065:0x1be29e61ceb64290!8m2!3d44.4536604!4d-73.1656504!16s%2Fg%2F1td9q4k2!19sChIJZUC2Enx5ykwRkEK2zmGe4hs",,,,,,
